image_name,pair_id,caption
train/image/083584.jpg,6588,behind the person are a tv screen hung on the wall and a brown chair and wardrobe.
train/image/074026.jpg,5841,the person is facing a street with cars and shops.
train/image/089197.jpg,7044,a fan stands on the floor behind the person.
train/image/008401.jpg,683,"with yellow curtains as a backdrop, a person is standing beside a bed."
train/image/140055.jpg,11013,wooden cabinets over a desk and stool are on the wall behind the person.
train/image/043380.jpg,3430,a person poses on a plush white couch.
train/image/185743.jpg,14582,pale wooden table and chairs are behind the posing person.
train/image/021860.jpg,1735,outside on a bright day a person leans against a bridge railing.
train/image/114202.jpg,9040,"a person, with only the back of their body shown, is standing in a hall"
train/image/083581.jpg,6588,a tall wooden wardrobe and a matching desk are behind a posing person.
train/image/189497.jpg,14881,there is a large red bureau behind a person who is standing with arms behind their back.
train/image/017641.jpg,1403,a wall with a yellow and green drawing on it is behind a person.
train/image/124866.jpg,9867,a person sits on a bed with a lavender blanket.
train/image/149387.jpg,11716,a wall covered in green-leaved vines is in front of the person.
train/image/034609.jpg,2723,"a mat is on the floor in front of a door, which is behind the person."
train/image/033000.jpg,2594,the green bunkbeds with blue and white checkered bedding are on either side of a person.
train/image/114220.jpg,9040,a white door is open behind a person leaning on a wall.
train/image/012341.jpg,996,the person sits on a black leather couch.
train/image/167789.jpg,13158,two headless mannequins stand next to a posing person.
train/image/139731.jpg,10993,there is an unmade bed behind the person who stands sideways.
train/image/149386.jpg,11716,flowers in a red vase are next to the posing person.
train/image/027389.jpg,2164,a person sits cross-legged on a colorful bedspread.
train/image/143113.jpg,11227,a person stands near a burgundy and beige flowered curtain.
train/image/078696.jpg,6212,a colorful folded blanket and a red bucket are behind the person.
train/image/046815.jpg,3694,a beige barstool stands empty behind a person posing.
train/image/143109.jpg,11227,"items are neatly arranged in white cubby shelving, as a person lifts their foot off the floor."
train/image/088764.jpg,7013,"a gazebo roof is behind the person, who stands on a green field."
train/image/143105.jpg,11227,a person stands by a purple sofa in a living room.
train/image/032986.jpg,2594,"a person standing in front of a white cabinet and standing beside a short, red, square stool."
train/image/037472.jpg,2938,a person sits in a car with black leather seats.
train/image/132867.jpg,10488,a person stands in front of a tall white appliance near a window.
train/image/056639.jpg,4481,shelves holding black shoes are behind the person.
train/image/079652.jpg,6282,the person sits on a wooden deck facing a rope rail.
train/image/008419.jpg,683,"a person holds their hand out in front of them in a peace sign, in a room with a wooden desk."
train/image/140051.jpg,11013,"a person, with a toddler leading the way, is walking towards an open white door."
train/image/149396.jpg,11716,the person poses on a bed with a white pillow and bedding.
train/image/143050.jpg,11222,a person poses in a sunny gazebo surrounded by trees.
train/image/160039.jpg,12528,a cluttered bathroom sink stands in front of a person posing.
train/image/043377.jpg,3430,a person stands in front of toiletries on a shelf.
train/image/005605.jpg,452,a yellow curtain hangs on a wall next to a person.
train/image/143102.jpg,11227,the person sits on a pile of rocks in a grassy area with scattered poles.
train/image/049484.jpg,3926,a person is standing in a room.
train/image/013913.jpg,1115,the person stands by white panels decorated with a drawing of houses.
train/image/149139.jpg,11700,a person sits on a dark brown bench.
train/image/109763.jpg,8691,the pond is what a person with outstretched arms is looking at.
train/image/084513.jpg,6668,the person stands beside a wicker chair that is covered in clothes.
train/image/012289.jpg,993,a person is standing on a yellow block of a multi-colored floor covering.
train/image/066497.jpg,5262,"a person stands in front of a fan on a small orange table, and a light blue waste basket."
train/image/008396.jpg,683,"in front of an ventilator, a person is standing."
train/image/043387.jpg,3430,a cabinet with shelves on top is behind a bent over person.
train/image/099535.jpg,7884,a person sits on railing in front of a tree on a sunny da.
train/image/143120.jpg,11227,in a living room a person stands in front of a purple couch.
train/image/149144.jpg,11700,the person stands in a cluttered space by a white chair and blue stool.
train/image/053684.jpg,4238,a light yellow building with green trim is behind a person on a cobblestone path.
train/image/007234.jpg,588,there are many trees behind a person standing and touching their hat.
train/image/158218.jpg,12402,a person stands facing long gold curtains.
train/image/005599.jpg,452,trees with white-painted trunks form a row next to the person.
train/image/053320.jpg,4217,a person is standing in a nail salon with a shelf of polish behind them.
train/image/056641.jpg,4481,a person is standing with their legs crossed in front of a brown door.
train/image/158158.jpg,12398,the gray rug is beneath a person standing in front of a bunkbed.
train/image/083576.jpg,6588,a dark brown door with cupboards on the wall above is behind a person.
train/image/079658.jpg,6282,food products are lined up against a wall near a person.
train/image/037473.jpg,2938,a person sitting on a white ottoman makes the peace sign gesture.
train/image/141785.jpg,11132,a counter holding a comb and several lotion bottles is in front of the person.
train/image/083592.jpg,6588,"a person turns to the side, standing on a dark gray speckled tiled floor."
train/image/027379.jpg,2164,a person is standing among lockers in a locker room.
train/image/148816.jpg,11674,"the person is turned away, they stand between a row of apartment doors and also a green park area."
train/image/088769.jpg,7013,there are many white and blue bunkbeds in the room where a person stands.
train/image/042161.jpg,3332,a person stands in front of a makeup counter.
train/image/066492.jpg,5262,a person with a panda head.
train/image/085117.jpg,6710,a window with a blue curtain and a small red chair are behind the person.
train/image/079657.jpg,6282,the person walks on patterned brick toward a skyscraper and mountain.
train/image/073866.jpg,5833,white cabinets and a desk with a computer on it are behind the person.
train/image/088779.jpg,7013,bunkbeds are on either side of a person standing on the floor.
train/image/051012.jpg,4036,a person is standing in front of a pinkish-colored couch.
train/image/123365.jpg,9749,"there's a person working at a desk next to something blue, behind a person that is posing."
train/image/006889.jpg,564,a brightly striped bedspread covers the bed behind a posing person.
train/image/012354.jpg,996,the room is mostly white and glass where a person stands.
train/image/182875.jpg,14346,the person poses by a sports net on a grass field.
train/image/092878.jpg,7330,next to the standing person is a red computer chair.
train/image/185738.jpg,14582,"a person standing in front of a yellow & white wall with both arms raised,"
train/image/049475.jpg,3926,a person standing on a green foam tile in front of an open doorway.
train/image/030627.jpg,2416,hanging blue and yellow lamps are behind a person in a kitchen.
train/image/132886.jpg,10488,a person walks along a brick walkway on a sunny day.
train/image/043393.jpg,3430,the person faces a pink couch with coordinating printed cushions.
train/image/072629.jpg,5740,a person poses by a wrought iron and brick fence with trees behind it.
train/image/127620.jpg,10080,a brown leather bench and pair of shoes are on the floor near the person.
train/image/052180.jpg,4128,a person stands on an asphalt road with a yellow arrow on it.
train/image/051039.jpg,4037,"a person with a flower over their right ear, is standing in the grass by a road."
train/image/088765.jpg,7013,"the person sits on a wooden bench, with a tree and building in the background."
train/image/056628.jpg,4481,a cart filled with spray bottles is behind the seated person.
train/image/183243.jpg,14376,a person poses in front of thick stalks of bamboo.
train/image/047434.jpg,3747,a person stands next to a chair that has two handbags on it.
train/image/047224.jpg,3731,a brown and tan patchwork chair and a pink and white curtain are in front of a person.
train/image/003866.jpg,309,the person sits outdoors on a ledge with shrubbery in the background.
train/image/182863.jpg,14346,a mannequin stand is behind the person and in front of a white wall.
train/image/053319.jpg,4217,a person is standing beside a green table and facing a yellow door.
train/image/158209.jpg,12402,two red posters hang in front of a person sitting.
train/image/079661.jpg,6282,"beneath a blue sky, the person stands on a paved road lined with trees."
train/image/049477.jpg,3926,the person stands in a doorway by an open dark wooden door.
train/image/012350.jpg,996,"standing in a yard partially covered with dead leaves, a person is looking towards a privacy fence."
train/image/053443.jpg,4224,the person stands on a shiny floor by a rail below an arched ceiling with white panels.
train/image/037559.jpg,2946,water splashes by the feet of a person leaning on a rock.
train/image/012340.jpg,996,a corner fence and pile of dead leaves are behind the person posing.
train/image/003851.jpg,309,the person stands in front of a store display that includes rows of shoes.
train/image/051015.jpg,4036,"behind the person is a refrigerator, and also a dining table with magenta-backed chairs."
train/image/013626.jpg,1096,a pink purse sits near a chair in front of a person.
train/image/158230.jpg,12402,a building with storefronts is behind a person on a brick walkway.
train/image/149262.jpg,11707,there's a pink and beige blanketed bed in the room where a person stands.
train/image/075631.jpg,5971,a person stands in front of a door with a suitcase beside it.
train/image/088781.jpg,7013,the person stands by a deck with lattice fencing that holds flower pots.
train/image/158219.jpg,12402,in a bathroom a person stands in front of a shower.
train/image/114099.jpg,9035,a bed with things piled on it is behind a person.
train/image/171292.jpg,13417,"the person stands in front of a light colored wood desk, on top of which is a laptop."
train/image/037554.jpg,2946,"a parked motorbike, bushes, a large brick building, and a brick wall are behind the person."
train/image/048131.jpg,3808,a person stands facing a blue door.
train/image/092865.jpg,7330,a person stands in a well lit stairwell.
train/image/089828.jpg,7096,a green lamp sits on a desk next to a standing person.
train/image/143048.jpg,11222,a cartoon cat with a speech bubble is next to the posing person.
train/image/013631.jpg,1096,a person poses next to many green bushes and trees.
train/image/049482.jpg,3926,a person is standing in front of a wall with large pictures on it.
train/image/167806.jpg,13158,the person stands in a store filled with backpacks and purses.
train/image/182869.jpg,14346,"a person sits on a soccer field, next to the end line."
train/image/017652.jpg,1403,a person leans against a white countertop.
train/image/176031.jpg,13796,a person is fixing their hair while standing and watching tv.
train/image/075617.jpg,5971,a person stands on astroturf.
train/image/047230.jpg,3731,a person standing in her room.
train/image/074029.jpg,5841,a person clasps their purse while standing on the edge of a stair.
train/image/037483.jpg,2938,"the person stands on a long wooden pier over water, facing mountains."
train/image/140038.jpg,11013,behind the person are pictures on a wall and a small white table.
train/image/176028.jpg,13796,"standing on a two-toned striped carpeting, a person is facing a tv."
train/image/089188.jpg,7044,a person walks along the beach on a bright day.
train/image/124850.jpg,9867,a person stands in front of a wall with many pink flowers.
train/image/030612.jpg,2416,a person standing by an open window that has security bars on it.
train/image/171273.jpg,13417,a beige corner sofa and white coffee table are behind the person.
train/image/019508.jpg,1541,showing the peace sign with the fingers on the left hand. a person is posing by a window.
train/image/073867.jpg,5833,a white satin curtain hangs over a rail in front of a person.
train/image/003837.jpg,309,a desk with an item leaning in the space below it is behind the person.
train/image/032985.jpg,2594,a person leans against a plain white wall.
train/image/073880.jpg,5833,a person stands in front of a ladder in front of some cupboards.
train/image/019502.jpg,1541,tall buildings are the backdrop as the person stands on a wooden walkway.
train/image/164962.jpg,12915,a person is standing in front of a car and a tree.
train/image/149392.jpg,11716,"between two small trees, a person is posing."
train/image/037573.jpg,2946,a person stands in an outdoor area with a black reclining chair.
train/image/099541.jpg,7884,"a shelf of books, a desk holding a mouse character and a small wastebin are behind the person."
train/image/053439.jpg,4224,lights reflect off glass walls behind a person that is walking.
train/image/160030.jpg,12528,a person stands in front of shelves with grocery products on them.
train/image/107755.jpg,8529,a person sits on a thin striped carpet
train/image/012294.jpg,993,a person is standing on a green tile of a multi-colored floor covering.
train/image/006887.jpg,564,a person stands in front of a bed with a bright green blanket on it.
train/image/069606.jpg,5513,a black door and black wall shelves are behind the person.
train/image/081386.jpg,6425,a person poses in front of a bed with a flowered bedspread.
train/image/048135.jpg,3808,a tall plant is near an easel behind a posing person.
train/image/002652.jpg,221,"the room where a person stands has a white table with a cloth on top, and has white walls."
train/image/083577.jpg,6588,a person poses in a room with an umbrella in it.
train/image/006885.jpg,564,a lime green bed stands behind a person posing.
train/image/072623.jpg,5740,a person stands in front of a curtained shelf on gray carpet.
train/image/030624.jpg,2416,a tan coffee table with containers on it is behind a posing person.
train/image/143108.jpg,11227,the person faces a corner where a water cooler stands under a picture.
train/image/051010.jpg,4036,the person poses with one knee on the edge of a bed in a room with a window.
train/image/032979.jpg,2594,weathered buildings stand on either side of the person.
train/image/149405.jpg,11716,"in front of a huge boulder, a person is standing."
train/image/095056.jpg,7508,"on a running track, a person is sitting between the #4 and #5."
train/image/109767.jpg,8691,a jacket hangs beath luggage behind the posing person.
train/image/092871.jpg,7330,a person is posing against a small space of wall between two wooden doors.
train/image/134535.jpg,10613,a red car with a person leaning on it is near a metal fence.
train/image/011149.jpg,885,two dining chairs stand behind a posing person.
train/image/007246.jpg,588,"on a concrete road, a person is facing towards a tall fence and kicking their left leg forward."
train/image/140059.jpg,11013,a blue sofa is behind the standing person.
train/image/141802.jpg,11132,a wall with diagonal tiles is behind a person that is posing.
train/image/123364.jpg,9749,in front of a medicine cabinet a person is standing.
train/image/047447.jpg,3747,the person is facing a black leather loveseat with a portrait above it.
train/image/089196.jpg,7044,"in the corner of the room in front of a wooden door, the person poses with hand on hip."
train/image/051050.jpg,4037,a green hedge in front of a brick wall is behind the person.
train/image/008417.jpg,683,a person is standing in an excercise room.
train/image/066482.jpg,5262,a person is posing in front of a white staircase railing.
train/image/003847.jpg,309,a person is kneeling in front of a night stand.
train/image/167804.jpg,13158,backpacks are stacked behind the posing person.
train/image/072624.jpg,5740,a person stands beside a bunkbed with a ladder on the side.
train/image/051019.jpg,4036,"a person, standing at an angle, is posing in front of furniture covered in a white cloth"
train/image/012153.jpg,978,a blue yoga mat and hoop are along the wall that the person faces.
train/image/183261.jpg,14376,in front of a field of bamboo stands a person.
train/image/053441.jpg,4224,a person is facing towards a white wall and a short red stool.
train/image/053697.jpg,4238,a colorful mural is on the wall next to where the person walks on honeycomb-like tiles.
train/image/066481.jpg,5262,"a person is posing beside a tall, dark chair embellished by a portrait."
train/image/043386.jpg,3430,the foliage is very lush on either side of a person walking on a stone walkway.
train/image/014716.jpg,1181,a purple towel hangs behind the person posing in front of a vanity.
train/image/005619.jpg,452,a beach with whitecapped waves is in front of the person.
train/image/019947.jpg,1576,a person stands on white linoleum squares in a room.
train/image/008222.jpg,669,the person stands in a corner by a wooden door and in front of a wall-mounted appliance.
train/image/019504.jpg,1541,the person stands on a wooden deck in front of a park-like area with a bench.
train/image/092866.jpg,7330,a person poses in front of a set of stairs with a blue bucket next to it
train/image/089191.jpg,7044,the person stands by a wall of storage lockers.
train/image/122435.jpg,9678,the floor of the room where a person is standing is half wood flooring and the other half is tiled.
train/image/011130.jpg,885,the person is walking past outdoor seating and a parked car.
train/image/164963.jpg,12915,a person poses in a white carpeted room.
train/image/149143.jpg,11700,a red curtain hangs behind the posing person.
train/image/149389.jpg,11716,"it is quite sunny, and the foliage looks lush while the person walks on the trim of a sidewalk."
train/image/049479.jpg,3926,a large display screen hangs above black cabinets behind the person.
train/image/047435.jpg,3747,a fan blowing behind a person standing on a green carpet.
train/image/079648.jpg,6282,"a recessed window is on the wall next to the person, who faces a framed floral picture."
train/image/143121.jpg,11227,on an overpass at night stands a person.
train/image/017638.jpg,1403,a person poses in front of a white vanity with makeup brushes and a round case on it.
train/image/047226.jpg,3731,a person is standing in the aisle of a grocery store.
train/image/120250.jpg,9519,a cabinet with a pale blue purse on top is behind the person.
train/image/034162.jpg,2684,the person faces a wall with stacks of boxes on a shelf in the corner.
train/image/083849.jpg,6615,"in her room, a person is standing in front of shelves."
train/image/043391.jpg,3430,the person stands on a cement path surrounded by trees.
train/image/180269.jpg,14124,the person stands in the middle of a white-walled room that includes cabinets and a floor fan.
train/image/182867.jpg,14346,a person is sitting in a small chair in front of a short desk that is holding a computer.
train/image/143039.jpg,11222,a person stands in a bathroom with several colorful towels.
train/image/149258.jpg,11707,there are pink slippers strewn about in the floor where a person is standing.
train/image/084502.jpg,6668,a fan on a floor stand is behind the posing person.
train/image/051006.jpg,4036,red pillows are on a white bed behind a posing person.
train/image/140031.jpg,11013,"there is a person standing near a wooden desk, beneath a bunkbed."
train/image/012344.jpg,996,a person stands in front of a bed with a pink blanket on it.
train/image/075630.jpg,5971,a large building with colored grids on the ground in front of it is this person's backdrop.
train/image/053437.jpg,4224,beige floral wallpaper and a wooden door are behind the person.
train/image/140053.jpg,11013,"in the park, a person holding her cap over her face."
train/image/127486.jpg,10071,the person is surrounded by colorful cartoon images and text.
train/image/127494.jpg,10071,"in a room with white floors, a person poses next to a pink and green basket."
train/image/134533.jpg,10613,the person stands in front of bunkbeds.
train/image/047453.jpg,3747,a black loveseat with a portrait above it is behind the posing person.
train/image/046823.jpg,3694,there's another pair of shoes by the feet of the person standing in the bathroom.
train/image/053699.jpg,4238,the person stands in a room between two ladders.
train/image/053686.jpg,4238,a white wardrobe stands behind a person standing
train/image/051042.jpg,4037,"in the center of the room, a person is standing on left leg with right one bent behind them."
train/image/127630.jpg,10080,"a brown tote hangs behind the posing person, and colored bowls are in the foreground."
